time,open,high,low,close
1756805400,23437.28,23470.23,23419.83,23449.73
1756805520,23480.26,23529.51,23474.6,23504.52
1756805640,23491.41,23551.14,23472.52,23473.47
1756805760,23562.65,23572.74,23535.63,23565.63
1756805880,23543.59,23590.52,23515.21,23550.76
1756806000,23588.71,23611.41,23546.74,23600.93
1756806120,23582.68,23616.7,23532.97,23580.87
1756806240,23543.82,23556.77,23537.03,23542.16
1756806360,23553.44,23565.89,23528.33,23533.42
1756806480,23597.95,23652.49,23576.0,23613.35
1756806600,23599.11,23603.13,23559.82,23563.37
1756806720,23601.56,23628.34,23568.8,23617.0
1756806840,23605.22,23617.43,23601.99,23602.89
1756806960,23600.18,23624.67,23577.19,23581.97
1756807080,23597.04,23616.68,23549.93,23587.31
1756807200,23605.22,23623.12,23593.87,23617.85
1756807320,23541.54,23560.76,23463.97,23519.48
1756807440,23537.75,23591.28,23474.08,23477.78
1756807560,23499.27,23515.38,23480.43,23480.64
1756807680,23480.02,23507.97,23427.59,23455.48
1756807800,23482.03,23494.01,23453.61,23483.4
1756807920,23523.68,23533.37,23484.38,23512.8
1756808040,23540.17,23570.67,23501.04,23504.74
1756808160,23605.22,23612.78,23581.52,23606.02
1756808280,23543.97,23589.88,23520.61,23560.51
1756808400,23499.93,23519.52,23461.77,23504.23
1756808520,23539.64,23628.76,23487.84,23535.41
1756808640,23548.84,23572.44,23484.06,23528.41
1756808760,23605.22,23650.21,23568.19,23607.82
1756808880,23565.43,23590.14,23555.95,23582.91
1756809000,23595.02,23605.95,23568.03,23600.49
1756809120,23518.56,23541.98,23504.44,23507.83
1756809240,23444.87,23502.57,23434.73,23466.1
1756809360,23434.88,23478.51,23388.75,23428.01
1756809480,23451.19,23472.39,23420.13,23467.61
1756809600,23457.67,23507.47,23428.36,23491.61
1756809720,23351.42,23384.13,23339.46,23381.04
1756809840,23386.72,23434.15,23368.43,23426.99
1756809960,23375.47,23409.14,23362.35,23365.73
1756810080,23370.35,23377.49,23355.25,23361.5
1756810200,23395.12,23458.57,23373.9,23392.96
1756810320,23413.53,23418.45,23359.5,23383.17
1756810440,23449.5,23500.33,23387.58,23485.42
1756810560,23466.36,23519.02,23447.34,23458.64
1756810680,23533.02,23576.27,23483.04,23521.34
1756810800,23494.63,23520.13,23446.08,23463.26
1756810920,23560.64,23681.4,23526.76,23610.06
1756811040,23575.18,23585.25,23569.05,23581.15
1756811160,23577.92,23635.88,23527.97,23614.28
1756811280,23536.08,23579.22,23455.73,23552.91
1756811400,23435.81,23441.3,23397.45,23437.13
1756811520,23414.95,23439.32,23400.92,23417.66
1756811640,23374.7,23389.71,23364.7,23370.95
1756811760,23323.34,23360.82,23314.16,23339.63
1756811880,23349.22,23369.39,23305.04,23327.77
1756812000,23324.87,23361.44,23322.2,23330.17
1756812120,23314.37,23347.81,23294.38,23317.96
1756812240,23332.97,23337.36,23315.06,23326.57
1756812360,23411.18,23448.8,23341.41,23367.32
1756812480,23333.06,23371.01,23302.01,23361.38
1756812600,23355.89,23402.66,23333.11,23347.4
1756812720,23426.29,23502.03,23393.14,23470.79
1756812840,23566.3,23583.85,23501.51,23534.19
1756812960,23565.26,23573.61,23523.92,23535.28
1756813080,23578.16,23580.5,23529.57,23574.79
