time,open,high,low,close
1756805400,6469.75,6477.25,6465.78,6472.59
1756806300,6479.36,6490.57,6478.07,6484.88
1756807200,6481.56,6495.16,6477.27,6477.48
1756808100,6497.3,6499.6,6491.15,6497.98
1756809000,6492.36,6503.05,6485.9,6494.0
1756809900,6501.91,6507.08,6492.36,6504.7
1756810800,6499.72,6507.46,6488.41,6499.31
1756811700,6489.96,6492.91,6488.42,6489.58
1756812600,6491.15,6493.99,6485.44,6486.59
1756813500,6500.21,6512.62,6495.21,6503.71
1756814400,6499.33,6500.24,6490.39,6491.19
1756815300,6498.68,6504.78,6491.23,6502.2
1756816200,6503.5,6506.28,6502.76,6502.97
1756817100,6500.52,6506.09,6495.29,6496.37
1756818000,6497.98,6502.45,6487.26,6495.77
1756818900,6499.26,6503.33,6496.68,6502.14
1756819800,6482.83,6487.21,6465.18,6477.81
1756820700,6480.05,6492.24,6465.56,6466.4
1756821600,6469.39,6473.06,6465.11,6465.16
1756822500,6463.13,6469.49,6451.2,6457.54
1756823400,6461.71,6464.44,6455.25,6462.03
1756824300,6469.33,6471.54,6460.39,6466.86
1756825200,6471.23,6478.18,6462.33,6463.17
1756826100,6485.19,6486.91,6479.79,6485.37
1756827000,6469.32,6479.76,6464.0,6473.08
1756827900,6457.38,6461.84,6448.7,6458.36
1756828800,6464.52,6484.8,6452.73,6463.56
1756891800,6449.24,6453.31,6449.03,6450.67
1756892700,6452.32,6454.58,6451.21,6451.9
1756893600,6454.97,6455.95,6450.43,6454.34
1756894500,6444.16,6446.03,6443.03,6443.49
1756895400,6444.11,6450.95,6438.43,6446.94
1756896300,6448.5,6449.44,6442.84,6446.34
1756897200,6445.22,6445.24,6442.12,6442.49
1756898100,6438.79,6442.63,6437.6,6442.02
1756899000,6434.67,6435.16,6430.88,6433.3
1756899900,6432.66,6435.89,6431.43,6432.49
1756900800,6435.93,6436.46,6435.32,6435.71
1756901700,6437.29,6438.92,6432.54,6438.03
1756902600,6443.52,6445.77,6439.48,6442.82
1756903500,6448.82,6449.44,6447.17,6449.04
1756904400,6452.04,6454.42,6449.42,6449.85
1756905300,6456.38,6457.0,6453.32,6455.89
1756906200,6462.84,6464.5,6461.46,6462.08
1756907100,6463.47,6468.82,6462.07,6468.35
1756908000,6459.84,6462.83,6457.75,6459.14
1756908900,6458.57,6461.04,6458.34,6459.71
1756909800,6461.21,6465.98,6457.19,6463.31
1756910700,6455.58,6459.31,6453.09,6455.88
1756911600,6450.66,6451.74,6450.64,6451.07
1756912500,6449.78,6453.44,6448.33,6451.91
1756913400,6451.29,6453.94,6447.94,6452.74
1756914300,6455.6,6459.71,6453.54,6459.63
1756915200,6458.64,6465.85,6457.49,6462.79
1756978200,6448.28,6452.18,6445.31,6446.57
1756979100,6448.65,6455.95,6445.42,6449.47
1756980000,6448.28,6449.03,6444.88,6447.85
1756980900,6448.28,6452.56,6447.67,6452.05
1756981800,6454.97,6455.81,6453.81,6455.69
1756982700,6461.05,6464.84,6457.55,6464.13
1756983600,6448.28,6453.88,6446.91,6448.72
1756984500,6460.45,6461.86,6460.43,6461.32
1756985400,6474.96,6478.17,6471.83,6476.47
1756986300,6476.62,6479.54,6476.39,6477.94
1756987200,6478.13,6484.73,6474.4,6481.78
1756988100,6485.97,6489.39,6478.06,6485.05
1756989000,6490.84,6491.55,6483.06,6484.91
1756989900,6487.83,6496.55,6484.23,6484.51
1756990800,6485.66,6490.51,6479.0,6482.17
